,text,label,matches
90,"[""'"", 'Ambassadors', 'of', 'England', 'giues', 'this', 'warlike', 'volly', 'Ham', '.', 'O', 'I', 'dye', 'Horatio', ':', 'The', 'potent', 'poyson', 'quite', 'ore-crowes', 'my', 'spirit', ',', 'I', 'can', 'not', 'liue', 'to', 'heare', 'the', 'Newes', 'from', 'England', ',', 'But', 'I', 'do', 'prophesie', 'th', ""'"", 'election', 'lights', 'On', 'Fortinbras', ',', 'he', 'ha', ""'s"", 'my', 'dying', 'voyce', ',', 'So', 'tell', 'him', 'with', 'the', 'occurrents', 'more', 'and', 'lesse', ',', 'Which', 'haue', 'solicited', '.', 'The', 'rest', 'is', 'silence', '.', 'O', ',', 'o', ',', 'o', ',', 'o.', 'Dyes', 'Hora', '.', 'Now', 'cracke', 'a', 'Noble', 'heart', ':', 'Goodnight', 'sweet', 'Prince', ',', 'And', 'flights', 'of', 'Angels', 'sing', 'thee', 'to', 'thy', 'rest']",c,[]
91,"['Other', '.', 'Masse', ',', 'I', 'can', 'not', 'tell', '.', 'Enter', 'Hamlet', 'and', 'Horatio', 'a', 'farre', 'off', '.', 'Clo', '.', 'Cudgell', 'thy', 'braines', 'no', 'more', 'about', 'it', ';', 'for', 'your', 'dull', 'Asse', 'will', 'not', 'mend', 'his', 'pace', 'with', 'beating', ';', 'and', 'when', 'you', 'are', ""ask't"", 'this', 'question', 'next', ',', 'say', 'a', 'Graue-maker', ':', 'the', 'Houses', 'that', 'he', 'makes', ',', 'lasts', 'till', 'Doomesday', ':', 'go', ',', 'get', 'thee', 'to', 'Yaughan', ',', 'fetch', 'me', 'a', 'stoupe', 'of', 'Liquor', '.', 'Sings', '.', 'In', 'youth', 'when', 'I', 'did', 'loue', ',', 'did', 'loue', ',', 'me', 'thought', 'it', 'was', 'very', 'sweete', ':', 'To', 'contract', 'O', 'the', 'time']",c,[]
92,"['thine', 'owne', 'selfe', 'be', 'true', ':', 'And', 'it', 'must', 'follow', ',', 'as', 'the', 'Night', 'the', 'Day', ',', 'Thou', 'canst', 'not', 'then', 'be', 'false', 'to', 'any', 'man', '.', 'Farewell', ':', 'my', 'Blessing', 'season', 'this', 'in', 'thee', 'Laer', '.', 'Most', 'humbly', 'doe', 'I', 'take', 'my', 'leaue', ',', 'my', 'Lord', 'Polon', '.', 'The', 'time', 'inuites', 'you', ',', 'goe', ',', 'your', 'seruants', 'tend', 'Laer', '.', 'Farewell', 'Ophelia', ',', 'and', 'remember', 'well', 'What', 'I', 'haue', 'said', 'to', 'you', 'Ophe', '.', 'Tis', 'in', 'my', 'memory', 'lockt', ',', 'And', 'you', 'your', 'selfe', 'shall', 'keepe', 'the', 'key', 'of', 'it', 'Laer', '.', 'Farewell', '.', 'Exit', 'Laer', '.', 'Polon', '.']",c,[]
93,"['.', 'Oh', 'what', 'a', 'Rogue', 'and', 'Pesant', 'slaue', 'am', 'I', '?', 'Is', 'it', 'not', 'monstrous', 'that', 'this', 'Player', 'heere', ',', 'But', 'in', 'a', 'Fixion', ',', 'in', 'a', 'dreame', 'of', 'Passion', ',', 'Could', 'force', 'his', 'soule', 'so', 'to', 'his', 'whole', 'conceit', ',', 'That', 'from', 'her', 'working', ',', 'all', 'his', 'visage', 'warm', ""'d"", ';', 'Teares', 'in', 'his', 'eyes', ',', 'distraction', 'in', ""'s"", 'Aspect', ',', 'A', 'broken', 'voyce', ',', 'and', 'his', 'whole', 'Function', 'suiting', 'With', 'Formes', ',', 'to', 'his', 'Conceit', '?', 'And', 'all', 'for', 'nothing', '?', 'For', 'Hecuba', '?', 'What', ""'s"", 'Hecuba', 'to', 'him', ',', 'or', 'he', 'to', 'Hecuba', ',', 'That', 'he', 'should']",c,[]
94,"['to', 'him', ',', 'or', 'he', 'to', 'Hecuba', ',', 'That', 'he', 'should', 'weepe', 'for', 'her', '?', 'What', 'would', 'he', 'doe', ',', 'Had', 'he', 'the', 'Motiue', 'and', 'the', 'Cue', 'for', 'passion', 'That', 'I', 'haue', '?', 'He', 'would', 'drowne', 'the', 'Stage', 'with', 'teares', ',', 'And', 'cleaue', 'the', 'generall', 'eare', 'with', 'horrid', 'speech', ':', 'Make', 'mad', 'the', 'guilty', ',', 'and', 'apale', 'the', 'free', ',', 'Confound', 'the', 'ignorant', ',', 'and', 'amaze', 'indeed', ',', 'The', 'very', 'faculty', 'of', 'Eyes', 'and', 'Eares', '.', 'Yet', 'I', ',', 'A', 'dull', 'and', 'muddy-metled', 'Rascall', ',', 'peake', 'Like', 'Iohn', 'a-dreames', ',', 'vnpregnant', 'of', 'my', 'cause', ',', 'And', 'can', 'say', 'nothing', ':']",c,[]
95,"['as', 'waxe', '.', 'And', 'melt', 'in', 'her', 'owne', 'fire', '.', 'Proclaime', 'no', 'shame', ',', 'When', 'the', 'compulsiue', 'Ardure', 'giues', 'the', 'charge', ',', 'Since', 'Frost', 'it', 'selfe', ',', 'as', 'actiuely', 'doth', 'burne', ',', 'As', 'Reason', 'panders', 'Will', 'Qu', '.', 'O', 'Hamlet', ',', 'speake', 'no', 'more', '.', 'Thou', ""turn'st"", 'mine', 'eyes', 'into', 'my', 'very', 'soule', ',', 'And', 'there', 'I', 'see', 'such', 'blacke', 'and', 'grained', 'spots', ',', 'As', 'will', 'not', 'leaue', 'their', 'Tinct', 'Ham', '.', 'Nay', ',', 'but', 'to', 'liue', 'In', 'the', 'ranke', 'sweat', 'of', 'an', 'enseamed', 'bed', ',', 'Stew', ""'d"", 'in', 'Corruption', ';', 'honying', 'and', 'making', 'loue', 'Ouer', 'the', 'nasty', 'Stye', 'Qu']",c,[]
96,"[""'s"", 'his', 'weapon', '?', 'Osr', '.', 'Rapier', 'and', 'dagger', 'Ham', '.', 'That', ""'s"", 'two', 'of', 'his', 'weapons', ';', 'but', 'well', 'Osr', '.', 'The', 'sir', 'King', 'ha', ""'s"", 'wag', ""'d"", 'with', 'him', 'six', 'Barbary', 'horses', ',', 'against', 'the', 'which', 'he', 'impon', ""'d"", 'as', 'I', 'take', 'it', ',', 'sixe', 'French', 'Rapiers', 'and', 'Poniards', ',', 'with', 'their', 'assignes', ',', 'as', 'Girdle', ',', 'Hangers', 'or', 'so', ':', 'three', 'of', 'the', 'Carriages', 'infaith', 'are', 'very', 'deare', 'to', 'fancy', ',', 'very', 'responsiue', 'to', 'the', 'hilts', ',', 'most', 'delicate', 'carriages', ',', 'and', 'of', 'very', 'liberall', 'conceit', 'Ham', '.', 'What', 'call', 'you', 'the', 'Carriages', '?', 'Osr', '.', 'The']",c,[]
97,"['My', 'fault', 'is', 'past', '.', 'But', 'oh', ',', 'what', 'forme', 'of', 'Prayer', 'Can', 'serue', 'my', 'turne', '?', 'Forgiue', 'me', 'my', 'foule', 'Murther', ':', 'That', 'can', 'not', 'be', ',', 'since', 'I', 'am', 'still', 'possest', 'Of', 'those', 'effects', 'for', 'which', 'I', 'did', 'the', 'Murther', '.', 'My', 'Crowne', ',', 'mine', 'owne', 'Ambition', ',', 'and', 'my', 'Queene', ':', 'May', 'one', 'be', 'pardon', ""'d"", ',', 'and', 'retaine', 'th', ""'"", 'offence', '?', 'In', 'the', 'corrupted', 'currants', 'of', 'this', 'world', ',', 'Offences', 'gilded', 'hand', 'may', 'shoue', 'by', 'Iustice', ',', 'And', 'oft', ""'t"", 'is', 'seene', ',', 'the', 'wicked', 'prize', 'it', 'selfe', 'Buyes', 'out', 'the', 'Law', ';', 'but', ""'t""]",c,[]
98,"['to', 'Arraigne', 'In', 'eare', 'and', 'eare', '.', 'O', 'my', 'deere', 'Gertrude', ',', 'this', ',', 'Like', 'to', 'a', 'murdering', 'Peece', 'in', 'many', 'places', ',', 'Giues', 'me', 'superfluous', 'death', '.', 'A', 'Noise', 'within', '.', 'Enter', 'a', 'Messenger', '.', 'Qu', '.', 'Alacke', ',', 'what', 'noyse', 'is', 'this', '?', 'King', '.', 'Where', 'are', 'my', 'Switzers', '?', 'Let', 'them', 'guard', 'the', 'doore', '.', 'What', 'is', 'the', 'matter', '?', 'Mes', '.', 'Saue', 'your', 'selfe', ',', 'my', 'Lord', '.', 'The', 'Ocean', '(', 'ouer-peering', 'of', 'his', 'List', ')', 'Eates', 'not', 'the', 'Flats', 'with', 'more', 'impittious', 'haste', 'Then', 'young', 'Laertes', ',', 'in', 'a', 'Riotous', 'head', ',', 'Ore-beares', 'your', 'Officers']",c,[]
99,"['till', 'then', ';', 'but', 'on', 'sixe', 'Barbary', 'Horses', 'against', 'sixe', 'French', 'Swords', ':', 'their', 'Assignes', ',', 'and', 'three', 'liberall', 'conceited', 'Carriages', ',', 'that', ""'s"", 'the', 'French', 'but', 'against', 'the', 'Danish', ';', 'why', 'is', 'this', 'impon', ""'d"", 'as', 'you', 'call', 'it', '?', 'Osr', '.', 'The', 'King', 'Sir', ',', 'hath', 'laid', 'that', 'in', 'a', 'dozen', 'passes', 'betweene', 'you', 'and', 'him', ',', 'hee', 'shall', 'not', 'exceed', 'you', 'three', 'hits', ';', 'He', 'hath', 'one', 'twelue', 'for', 'mine', ',', 'and', 'that', 'would', 'come', 'to', 'imediate', 'tryall', ',', 'if', 'your', 'Lordship', 'would', 'vouchsafe', 'the', 'Answere', 'Ham', '.', 'How', 'if', 'I', 'answere', 'no', '?', 'Osr', '.', 'I']",c,[]
100,"['our', 'desire', ':', 'And', 'we', 'beseech', 'you', ',', 'bend', 'you', 'to', 'remaine', 'Heere', 'in', 'the', 'cheere', 'and', 'comfort', 'of', 'our', 'eye', ',', 'Our', 'cheefest', 'Courtier', 'Cosin', ',', 'and', 'our', 'Sonne', 'Qu', '.', 'Let', 'not', 'thy', 'Mother', 'lose', 'her', 'Prayers', 'Hamlet', ':', 'I', 'prythee', 'stay', 'with', 'vs', ',', 'go', 'not', 'to', 'Wittenberg', 'Ham', '.', 'I', 'shall', 'in', 'all', 'my', 'best', 'Obey', 'you', 'Madam', 'King', '.', 'Why', ""'t"", 'is', 'a', 'louing', ',', 'and', 'a', 'faire', 'Reply', ',', 'Be', 'as', 'our', 'selfe', 'in', 'Denmarke', '.', 'Madam', 'come', ',', 'This', 'gentle', 'and', 'vnforc', ""'d"", 'accord', 'of', 'Hamlet', 'Sits', 'smiling', 'to', 'my', 'heart', ';', 'in']",c,[]
101,"['an', 'enmity', 'with', 'bloud', 'of', 'Man', ',', 'That', 'swift', 'as', 'Quick-siluer', ',', 'it', 'courses', 'through', 'The', 'naturall', 'Gates', 'and', 'Allies', 'of', 'the', 'body', ';', 'And', 'with', 'a', 'sodaine', 'vigour', 'it', 'doth', 'posset', 'And', 'curd', ',', 'like', 'Aygre', 'droppings', 'into', 'Milke', ',', 'The', 'thin', 'and', 'wholsome', 'blood', ':', 'so', 'did', 'it', 'mine', ';', 'And', 'a', 'most', 'instant', 'Tetter', 'bak', ""'d"", 'about', ',', 'Most', 'Lazar-like', ',', 'with', 'vile', 'and', 'loathsome', 'crust', ',', 'All', 'my', 'smooth', 'Body', '.', 'Thus', 'was', 'I', ',', 'sleeping', ',', 'by', 'a', 'Brothers', 'hand', ',', 'Of', 'Life', ',', 'of', 'Crowne', ',', 'and', 'Queene', 'at', 'once', 'dispatcht', ';', 'Cut', 'off']",c,[]
102,"[',', 'Which', 'time', 'she', 'chaunted', 'snatches', 'of', 'old', 'tunes', ',', 'As', 'one', 'incapable', 'of', 'her', 'owne', 'distresse', ',', 'Or', 'like', 'a', 'creature', 'Natiue', ',', 'and', 'indued', 'Vnto', 'that', 'Element', ':', 'but', 'long', 'it', 'could', 'not', 'be', ',', 'Till', 'that', 'her', 'garments', ',', 'heauy', 'with', 'her', 'drinke', ',', 'Pul', ""'d"", 'the', 'poore', 'wretch', 'from', 'her', 'melodious', 'buy', ',', 'To', 'muddy', 'death', 'Laer', '.', 'Alas', 'then', ',', 'is', 'she', 'drown', ""'d"", '?', 'Queen', '.', 'Drown', ""'d"", ',', ""drown'd"", 'Laer', '.', 'Too', 'much', 'of', 'water', 'hast', 'thou', 'poore', 'Ophelia', ',', 'And', 'therefore', 'I', 'forbid', 'my', 'teares', ':', 'but', 'yet', 'It', 'is', 'our', 'tricke']",c,[]
103,"['yet', 'thy', 'Cicatrice', 'lookes', 'raw', 'and', 'red', 'After', 'the', 'Danish', 'Sword', ',', 'and', 'thy', 'free', 'awe', 'Payes', 'homage', 'to', 'vs', ';', 'thou', 'maist', 'not', 'coldly', 'set', 'Our', 'Soueraigne', 'Processe', ',', 'which', 'imports', 'at', 'full', 'By', 'Letters', 'coniuring', 'to', 'that', 'effect', 'The', 'present', 'death', 'of', 'Hamlet', '.', 'Do', 'it', 'England', ',', 'For', 'like', 'the', 'Hecticke', 'in', 'my', 'blood', 'he', 'rages', ',', 'And', 'thou', 'must', 'cure', 'me', ':', 'Till', 'I', 'know', ""'t"", 'is', 'done', ',', 'How', 'ere', 'my', 'happes', ',', 'my', 'ioyes', 'were', 'ne', ""'re"", 'begun', '.', 'Exit', 'Enter', 'Fortinbras', 'with', 'an', 'Armie', '.', 'For', '.', 'Go', 'Captaine', ',', 'from', 'me', 'greet']",c,[]
104,"['But', 'byrlady', 'he', 'must', 'builde', 'Churches', 'then', ':', 'or', 'else', 'shall', 'he', 'suffer', 'not', 'thinking', 'on', ',', 'with', 'the', 'Hoby-horsse', ',', 'whose', 'Epitaph', 'is', ',', 'For', 'o', ',', 'For', 'o', ',', 'the', 'Hoby-horse', 'is', 'forgot', '.', 'Hoboyes', 'play', '.', 'The', 'dumbe', 'shew', 'enters', '.', 'Enter', 'a', 'King', 'and', 'Queene', ',', 'very', 'louingly', ';', 'the', 'Queene', 'embracing', 'him', '.', 'She', 'kneeles', ',', 'and', 'makes', 'shew', 'of', 'Protestation', 'vnto', 'him', '.', 'He', 'takes', 'her', 'vp', ',', 'and', 'declines', 'his', 'head', 'vpon', 'her', 'neck', '.', 'Layes', 'him', 'downe', 'vpon', 'a', 'Banke', 'of', 'Flowers', '.', 'She', 'seeing', 'him', 'a-sleepe', ',', 'leaues', 'him', '.', 'Anon']",c,[]
105,"['of', 'Battery', '?', 'hum', '.', 'This', 'fellow', 'might', 'be', ""in's"", 'time', 'a', 'great', 'buyer', 'of', 'Land', ',', 'with', 'his', 'Statutes', ',', 'his', 'Recognizances', ',', 'his', 'Fines', ',', 'his', 'double', 'Vouchers', ',', 'his', 'Recoueries', ':', 'Is', 'this', 'the', 'fine', 'of', 'his', 'Fines', ',', 'and', 'the', 'recouery', 'of', 'his', 'Recoueries', ',', 'to', 'haue', 'his', 'fine', 'Pate', 'full', 'of', 'fine', 'Dirt', '?', 'will', 'his', 'Vouchers', 'vouch', 'him', 'no', 'more', 'of', 'his', 'Purchases', ',', 'and', 'double', 'ones', 'too', ',', 'then', 'the', 'length', 'and', 'breadth', 'of', 'a', 'paire', 'of', 'Indentures', '?', 'the', 'very', 'Conueyances', 'of', 'his', 'Lands', 'will', 'hardly', 'lye', 'in', 'this', 'Boxe', ';', 'and']",c,[]
106,"['Lucianus', 'nephew', 'to', 'the', 'King', 'Ophe', '.', 'You', 'are', 'a', 'good', 'Chorus', ',', 'my', 'Lord', 'Ham', '.', 'I', 'could', 'interpret', 'betweene', 'you', 'and', 'your', 'loue', ':', 'if', 'I', 'could', 'see', 'the', 'Puppets', 'dallying', 'Ophe', '.', 'You', 'are', 'keene', 'my', 'Lord', ',', 'you', 'are', 'keene', 'Ham', '.', 'It', 'would', 'cost', 'you', 'a', 'groaning', ',', 'to', 'take', 'off', 'my', 'edge', 'Ophe', '.', 'Still', 'better', 'and', 'worse', 'Ham', '.', 'So', 'you', 'mistake', 'Husbands', '.', 'Begin', 'Murderer', '.', 'Pox', ',', 'leaue', 'thy', 'damnable', 'Faces', ',', 'and', 'begin', '.', 'Come', ',', 'the', 'croaking', 'Rauen', 'doth', 'bellow', 'for', 'Reuenge', 'Lucian', '.', 'Thoughts', 'blacke', ',', 'hands', 'apt']",c,[]
107,"['.', 'Exit', 'King', '.', 'Follow', 'him', 'at', 'foote', ',', 'Tempt', 'him', 'with', 'speed', 'aboord', ':', 'Delay', 'it', 'not', ',', 'Ile', 'haue', 'him', 'hence', 'to', 'night', '.', 'Away', ',', 'for', 'euery', 'thing', 'is', 'Seal', ""'d"", 'and', 'done', 'That', 'else', 'leanes', 'on', 'th', ""'"", 'Affaire', ',', 'pray', 'you', 'make', 'hast', '.', 'And', 'England', ',', 'if', 'my', 'loue', 'thou', 'holdst', 'at', 'ought', ',', 'As', 'my', 'great', 'power', 'thereof', 'may', 'giue', 'thee', 'sense', ',', 'Since', 'yet', 'thy', 'Cicatrice', 'lookes', 'raw', 'and', 'red', 'After', 'the', 'Danish', 'Sword', ',', 'and', 'thy', 'free', 'awe', 'Payes', 'homage', 'to', 'vs', ';', 'thou', 'maist', 'not', 'coldly', 'set', 'Our', 'Soueraigne', 'Processe']",c,[]
108,"['skyish', 'head', 'Of', 'blew', 'Olympus', 'Ham', '.', 'What', 'is', 'he', ',', 'whose', 'griefes', 'Beares', 'such', 'an', 'Emphasis', '?', 'whose', 'phrase', 'of', 'Sorrow', 'Coniure', 'the', 'wandring', 'Starres', ',', 'and', 'makes', 'them', 'stand', 'Like', 'wonder-wounded', 'hearers', '?', 'This', 'is', 'I', ',', 'Hamlet', 'the', 'Dane', 'Laer', '.', 'The', 'deuill', 'take', 'thy', 'soule', 'Ham', '.', 'Thou', ""prai'st"", 'not', 'well', ',', 'I', 'prythee', 'take', 'thy', 'fingers', 'from', 'my', 'throat', ';', 'Sir', 'though', 'I', 'am', 'not', 'Spleenatiue', ',', 'and', 'rash', ',', 'Yet', 'haue', 'I', 'something', 'in', 'me', 'dangerous', ',', 'Which', 'let', 'thy', 'wisenesse', 'feare', '.', 'Away', 'thy', 'hand', 'King', '.', 'Pluck', 'them', 'asunder', 'Qu', '.', 'Hamlet']",c,[]
109,"['giues', 'me', 'the', 'Lye', ""i'th"", ""'"", 'Throate', ',', 'As', 'deepe', 'as', 'to', 'the', 'Lungs', '?', 'Who', 'does', 'me', 'this', '?', 'Ha', '?', 'Why', 'I', 'should', 'take', 'it', ':', 'for', 'it', 'can', 'not', 'be', ',', 'But', 'I', 'am', 'Pigeon-Liuer', ""'d"", ',', 'and', 'lacke', 'Gall', 'To', 'make', 'Oppression', 'bitter', ',', 'or', 'ere', 'this', ',', 'I', 'should', 'haue', 'fatted', 'all', 'the', 'Region', 'Kites', 'With', 'this', 'Slaues', 'Offall', ',', 'bloudy', ':', 'a', 'Bawdy', 'villaine', ',', 'Remorselesse', ',', 'Treacherous', ',', 'Letcherous', ',', 'kindles', 'villaine', '!', 'Oh', 'Vengeance', '!', 'Who', '?', 'What', 'an', 'Asse', 'am', 'I', '?', 'I', 'sure', ',', 'this', 'is', 'most', 'braue', ',', 'That']",c,[]
110,"['look', 'you', 'there', ':', 'looke', 'how', 'it', 'steals', 'away', ':', 'My', 'Father', 'in', 'his', 'habite', ',', 'as', 'he', 'liued', ',', 'Looke', 'where', 'he', 'goes', 'euen', 'now', 'out', 'at', 'the', 'Portall', '.', 'Enter', '.', 'Qu', '.', 'This', 'is', 'the', 'very', 'coynage', 'of', 'your', 'Braine', ',', 'This', 'bodilesse', 'Creation', 'extasie', 'is', 'very', 'cunning', 'in', 'Ham', '.', 'Extasie', '?', 'My', 'Pulse', 'as', 'yours', 'doth', 'temperately', 'keepe', 'time', ',', 'And', 'makes', 'as', 'healthfull', 'Musicke', '.', 'It', 'is', 'not', 'madnesse', 'That', 'I', 'haue', 'vttered', ';', 'bring', 'me', 'to', 'the', 'Test', 'And', 'I', 'the', 'matter', 'will', 're-word', ':', 'which', 'madnesse', 'Would', 'gamboll', 'from', '.', 'Mother', ',']",c,[]
111,"[',', 'and', 'thereabout', 'of', 'it', 'especially', ',', 'where', 'he', 'speaks', 'of', 'Priams', 'slaughter', '.', 'If', 'it', 'liue', 'in', 'your', 'memory', ',', 'begin', 'at', 'this', 'Line', ',', 'let', 'me', 'see', ',', 'let', 'me', 'see', ':', 'The', 'rugged', 'Pyrrhus', 'like', ""th'Hyrcanian"", 'Beast', '.', 'It', 'is', 'not', 'so', ':', 'it', 'begins', 'with', 'Pyrrhus', 'The', 'rugged', 'Pyrrhus', ',', 'he', 'whose', 'Sable', 'Armes', 'Blacke', 'as', 'his', 'purpose', ',', 'did', 'the', 'night', 'resemble', 'When', 'he', 'lay', 'couched', 'in', 'the', 'Ominous', 'Horse', ',', 'Hath', 'now', 'this', 'dread', 'and', 'blacke', 'Complexion', ""smear'd"", 'With', 'Heraldry', 'more', 'dismall', ':', 'Head', 'to', 'foote', 'Now', 'is', 'he', 'to', 'take', 'Geulles', ',', 'horridly']",c,[]
112,"['death', 'come', 'not', 'vpon', 'thee', ',', 'Nor', 'thine', 'on', 'me', '.', 'Dyes', '.', 'Ham', '.', 'Heauen', 'make', 'thee', 'free', 'of', 'it', ',', 'I', 'follow', 'thee', '.', 'I', 'am', 'dead', 'Horatio', ',', 'wretched', 'Queene', 'adiew', ',', 'You', 'that', 'looke', 'pale', ',', 'and', 'tremble', 'at', 'this', 'chance', ',', 'That', 'are', 'but', 'Mutes', 'or', 'audience', 'to', 'this', 'acte', ':', 'Had', 'I', 'but', 'time', '(', 'as', 'this', 'fell', 'Sergeant', 'death', 'Is', 'strick', ""'d"", 'in', 'his', 'Arrest', ')', 'oh', 'I', 'could', 'tell', 'you', '.', 'But', 'let', 'it', 'be', ':', 'Horatio', ',', 'I', 'am', 'dead', ',', 'Thou', ""liu'st"", ',', 'report', 'me', 'and', 'my', 'causes', 'right', 'To']",c,[]
113,"['and', 'bulwarke', 'against', 'Sense', 'Qu', '.', 'What', 'haue', 'I', 'done', ',', 'that', 'thou', ""dar'st"", 'wag', 'thy', 'tong', ',', 'In', 'noise', 'so', 'rude', 'against', 'me', '?', 'Ham', '.', 'Such', 'an', 'Act', 'That', 'blurres', 'the', 'grace', 'and', 'blush', 'of', 'Modestie', ',', 'Cals', 'Vertue', 'Hypocrite', ',', 'takes', 'off', 'the', 'Rose', 'From', 'the', 'faire', 'forehead', 'of', 'an', 'innocent', 'loue', ',', 'And', 'makes', 'a', 'blister', 'there', '.', 'Makes', 'marriage', 'vowes', 'As', 'false', 'as', 'Dicers', 'Oathes', '.', 'Oh', 'such', 'a', 'deed', ',', 'As', 'from', 'the', 'body', 'of', 'Contraction', 'pluckes', 'The', 'very', 'soule', ',', 'and', 'sweete', 'Religion', 'makes', 'A', 'rapsidie', 'of', 'words', '.', 'Heauens', 'face', 'doth', 'glow']",c,[]
114,"['is', 'this', '?', 'Ham', '.', 'Does', 'it', 'not', ',', 'thinkst', 'thee', ',', 'stand', 'me', 'now', 'vpon', 'He', 'that', 'hath', 'kil', ""'d"", 'my', 'King', ',', 'and', 'whor', ""'d"", 'my', 'Mother', ',', 'Popt', 'in', 'betweene', 'th', ""'"", 'election', 'and', 'my', 'hopes', ',', 'Throwne', 'out', 'his', 'Angle', 'for', 'my', 'proper', 'life', ',', 'And', 'with', 'such', 'coozenage', ';', ""is't"", 'not', 'perfect', 'conscience', ',', 'To', 'quit', 'him', 'with', 'this', 'arme', '?', 'And', ""is't"", 'not', 'to', 'be', ""damn'd"", 'To', 'let', 'this', 'Canker', 'of', 'our', 'nature', 'come', 'In', 'further', 'euill', 'Hor', '.', 'It', 'must', 'be', 'shortly', 'knowne', 'to', 'him', 'from', 'England', 'What', 'is', 'the', 'issue', 'of', 'the']",c,[]
115,"['great', 'pith', 'and', 'moment', ',', 'With', 'this', 'regard', 'their', 'Currants', 'turne', 'away', ',', 'And', 'loose', 'the', 'name', 'of', 'Action', '.', 'Soft', 'you', 'now', ',', 'The', 'faire', 'Ophelia', '?', 'Nimph', ',', 'in', 'thy', 'Orizons', 'Be', 'all', 'my', 'sinnes', 'remembred', 'Ophe', '.', 'Good', 'my', 'Lord', ',', 'How', 'does', 'your', 'Honor', 'for', 'this', 'many', 'a', 'day', '?', 'Ham', '.', 'I', 'humbly', 'thanke', 'you', ':', 'well', ',', 'well', ',', 'well', 'Ophe', '.', 'My', 'Lord', ',', 'I', 'haue', 'Remembrances', 'of', 'yours', ',', 'That', 'I', 'haue', 'longed', 'long', 'to', 're-deliuer', '.', 'I', 'pray', 'you', 'now', ',', 'receiue', 'them', 'Ham', '.', 'No', ',', 'no', ',', 'I', 'neuer']",c,[]
116,"['laide', 'to', 'vs', ',', 'whose', 'prouidence', 'Should', 'haue', 'kept', 'short', ',', 'restrain', ""'d"", ',', 'and', 'out', 'of', 'haunt', ',', 'This', 'mad', 'yong', 'man', '.', 'But', 'so', 'much', 'was', 'our', 'loue', ',', 'We', 'would', 'not', 'vnderstand', 'what', 'was', 'most', 'fit', ',', 'But', 'like', 'the', 'Owner', 'of', 'a', 'foule', 'disease', ',', 'To', 'keepe', 'it', 'from', 'divulging', ',', 'let', ""'s"", 'it', 'feede', 'Euen', 'on', 'the', 'pith', 'of', 'life', '.', 'Where', 'is', 'he', 'gone', '?', 'Qu', '.', 'To', 'draw', 'apart', 'the', 'body', 'he', 'hath', 'kild', ',', 'O', ""'re"", 'whom', 'his', 'very', 'madnesse', 'like', 'some', 'Oare', 'Among', 'a', 'Minerall', 'of', 'Mettels', 'base', 'Shewes', 'it', 'selfe']",c,[]
117,"['he', 'is', 'young', ',', 'And', 'with', 'a', 'larger', 'tether', 'may', 'he', 'walke', ',', 'Then', 'may', 'be', 'giuen', 'you', '.', 'In', 'few', ',', 'Ophelia', ',', 'Doe', 'not', 'beleeue', 'his', 'vowes', ';', 'for', 'they', 'are', 'Broakers', ',', 'Not', 'of', 'the', 'eye', ',', 'which', 'their', 'Inuestments', 'show', ':', 'But', 'meere', 'implorators', 'of', 'vnholy', 'Sutes', ',', 'Breathing', 'like', 'sanctified', 'and', 'pious', 'bonds', ',', 'The', 'better', 'to', 'beguile', '.', 'This', 'is', 'for', 'all', ':', 'I', 'would', 'not', ',', 'in', 'plaine', 'tearmes', ',', 'from', 'this', 'time', 'forth', ',', 'Haue', 'you', 'so', 'slander', 'any', 'moment', 'leisure', ',', 'As', 'to', 'giue', 'words', 'or', 'talke', 'with', 'the', 'Lord', 'Hamlet']",c,[]
118,"['vnnerued', 'Father', 'fals', '.', 'Then', 'senselesse', 'Illium', ',', 'Seeming', 'to', 'feele', 'his', 'blow', ',', 'with', 'flaming', 'top', 'Stoopes', 'to', 'his', 'Bace', ',', 'and', 'with', 'a', 'hideous', 'crash', 'Takes', 'Prisoner', 'Pyrrhus', 'eare', '.', 'For', 'loe', ',', 'his', 'Sword', 'Which', 'was', 'declining', 'on', 'the', 'Milkie', 'head', 'Of', 'Reuerend', 'Priam', ',', 'seem', ""'d"", ""i'th"", ""'"", 'Ayre', 'to', 'sticke', ':', 'So', 'as', 'a', 'painted', 'Tyrant', 'Pyrrhus', 'stood', ',', 'And', 'like', 'a', 'Newtrall', 'to', 'his', 'will', 'and', 'matter', ',', 'did', 'nothing', '.', 'But', 'as', 'we', 'often', 'see', 'against', 'some', 'storme', ',', 'A', 'silence', 'in', 'the', 'Heauens', ',', 'the', 'Racke', 'stand', 'still', ',', 'The', 'bold', 'windes']",c,[]
